CustomerID,Churn_Probability,Risk_Category,MonthlyCharges,Contract,Tenure
5630-IXDXV,0.31,Low Risk,106.35,Month-to-month,47
5868-YTYKS,0.3082,Low Risk,20.25,Month-to-month,1
8048-DSDFQ,0.302,Low Risk,20.2,Month-to-month,1
6380-ARCEH,0.302,Low Risk,20.2,Month-to-month,1
3247-MHJKM,0.302,Low Risk,20.2,Month-to-month,1
4786-UKSNZ,0.302,Low Risk,20.2,Month-to-month,1
7905-NJMXS,0.3,Low Risk,64.2,Month-to-month,7
8250-ZNGGW,0.3,Low Risk,59.9,Month-to-month,5
5922-ABDVO,0.3,Low Risk,89.65,Month-to-month,19
4749-OJKQU,0.3,Low Risk,75.65,Month-to-month,4
6923-JHPMP,0.3,Low Risk,80.45,Month-to-month,2
6350-XFYGW,0.3,Low Risk,94.75,Month-to-month,4
6847-KJLTS,0.3,Low Risk,100.4,Month-to-month,58
2876-GZYZC,0.3,Low Risk,85.95,Month-to-month,13
0248-IPDFW,0.3,Low Risk,50.1,Month-to-month,1
8849-AYPTR,0.3,Low Risk,91.25,Month-to-month,33
6215-NQCPY,0.3,Low Risk,99.7,Month-to-month,15
9332-GYWLO,0.3,Low Risk,54.85,Month-to-month,6
4570-QHXHL,0.3,Low Risk,43.75,Month-to-month,9
2669-OIDSD,0.3,Low Risk,100.05,Month-to-month,48
6137-NICCO,0.3,Low Risk,94.05,Month-to-month,6
3062-ICYZQ,0.3,Low Risk,93.8,Month-to-month,51
1077-HUUJM,0.3,Low Risk,71.05,Month-to-month,7
5527-ACHSO,0.3,Low Risk,70.5,Month-to-month,11
2789-HQBOU,0.3,Low Risk,80.35,Month-to-month,3
9741-YLNTD,0.3,Low Risk,87.95,Month-to-month,6
5766-ZJYBB,0.3,Low Risk,19.4,Month-to-month,1
0997-YTLNY,0.3,Low Risk,48.8,Month-to-month,19
7075-BNDVQ,0.3,Low Risk,35.0,Month-to-month,4
1174-FGIFN,0.3,Low Risk,90.45,One year,28
5044-LRQAQ,0.3,Low Risk,69.2,Month-to-month,7
4373-VVHQL,0.3,Low Risk,44.75,Month-to-month,1
5150-ITWWB,0.3,Low Risk,94.85,Month-to-month,3
8705-WZCYL,0.3,Low Risk,44.8,Month-to-month,1
0311-UNPFF,0.3,Low Risk,88.8,Month-to-month,26
9626-VFRGG,0.29,Low Risk,88.5,Month-to-month,41
3211-AAPKX,0.29,Low Risk,98.55,Month-to-month,20
6710-HSJRD,0.29,Low Risk,114.1,Month-to-month,61
8622-ZLFKO,0.29,Low Risk,90.75,Month-to-month,6
7758-XKCBS,0.29,Low Risk,29.7,Month-to-month,15
1833-TCXKK,0.29,Low Risk,107.75,Month-to-month,45
6969-MVBAI,0.29,Low Risk,90.1,Month-to-month,9
0674-EYYZV,0.29,Low Risk,54.65,Month-to-month,1
3208-YPIOE,0.29,Low Risk,75.25,Month-to-month,39
5060-TQUQN,0.29,Low Risk,83.55,Month-to-month,30
3932-CMDTD,0.29,Low Risk,105.65,One year,4
2195-VVRJF,0.29,Low Risk,59.1,Month-to-month,18
3761-FLYZI,0.29,Low Risk,108.8,Month-to-month,65
4482-EWFMI,0.29,Low Risk,69.7,Month-to-month,2
0222-CNVPT,0.29,Low Risk,48.8,Month-to-month,52
8952-WCVCD,0.29,Low Risk,104.45,One year,41
0106-GHRQR,0.29,Low Risk,71.4,Month-to-month,16
8734-DKSTZ,0.29,Low Risk,85.95,Month-to-month,10
9643-AVVWI,0.29,Low Risk,80.0,Month-to-month,3
7483-IQWIB,0.29,Low Risk,92.95,Month-to-month,37
9547-ITEFG,0.29,Low Risk,102.6,Month-to-month,9
7562-GSUHK,0.29,Low Risk,93.2,Month-to-month,16
1324-NLTJE,0.29,Low Risk,55.0,Month-to-month,15
8775-ERLNB,0.29,Low Risk,74.3,Month-to-month,1
8087-LGYHQ,0.29,Low Risk,94.05,Month-to-month,9
1564-HJUVY,0.29,Low Risk,63.75,Month-to-month,4
7517-LDMPS,0.29,Low Risk,84.6,Month-to-month,12
0369-ZGOVK,0.29,Low Risk,70.4,One year,28
8128-YVJRG,0.29,Low Risk,79.65,Month-to-month,7
9799-CAYJJ,0.29,Low Risk,69.3,Month-to-month,2
9835-ZIITK,0.29,Low Risk,110.85,One year,66
4625-EWPTF,0.29,Low Risk,30.45,Month-to-month,8
7823-JSOAG,0.29,Low Risk,74.5,Month-to-month,3
2254-DLXRI,0.29,Low Risk,79.15,Month-to-month,1
8974-OVACP,0.2812,Low Risk,20.15,Month-to-month,1
7754-IXRMC,0.28,Low Risk,45.35,Month-to-month,1
7044-YAACC,0.28,Low Risk,70.2,Month-to-month,4
2123-AGEEN,0.28,Low Risk,84.35,Month-to-month,7
8124-NZVGJ,0.28,Low Risk,49.25,One year,6
7446-KQISO,0.28,Low Risk,109.75,Two year,45
1766-GKNMI,0.28,Low Risk,84.9,Month-to-month,29
8016-NCFVO,0.28,Low Risk,116.5,Month-to-month,55
9281-PKKZE,0.28,Low Risk,43.95,Month-to-month,46
1078-TDCRN,0.28,Low Risk,30.75,Month-to-month,3
2988-PLAHS,0.28,Low Risk,69.95,One year,3
5140-FOMCQ,0.28,Low Risk,109.15,One year,59
8212-DJRCH,0.28,Low Risk,90.35,Month-to-month,5
9469-WEJBT,0.28,Low Risk,90.35,Month-to-month,37
6496-JDSSB,0.28,Low Risk,80.0,Month-to-month,8
1200-TUZHR,0.28,Low Risk,85.2,Month-to-month,8
6475-VHUIZ,0.28,Low Risk,54.25,Month-to-month,23
9631-XEYKE,0.28,Low Risk,50.4,Month-to-month,3
7343-EOBEU,0.28,Low Risk,23.6,Month-to-month,3
5288-AHOUP,0.28,Low Risk,78.5,Month-to-month,11
8695-WDYEA,0.28,Low Risk,51.25,Month-to-month,1
1685-VAYJF,0.28,Low Risk,45.2,Month-to-month,11
8710-YGLWG,0.28,Low Risk,44.9,Month-to-month,1
3088-LHEFH,0.28,Low Risk,79.0,Month-to-month,11
3766-EJLFL,0.28,Low Risk,109.05,Two year,68
8393-JMVMB,0.28,Low Risk,19.45,Month-to-month,1
2817-NTQDO,0.28,Low Risk,45.55,Month-to-month,13
0148-DCDOS,0.28,Low Risk,94.7,Month-to-month,25
5697-GOMBF,0.28,Low Risk,35.9,Month-to-month,28
3295-YVUSR,0.27,Low Risk,72.6,Month-to-month,2
0082-LDZUE,0.27,Low Risk,44.3,Month-to-month,1
6439-GTPCA,0.27,Low Risk,87.25,Month-to-month,45
8158-WPEZG,0.27,Low Risk,35.65,Month-to-month,11
6986-IXNDM,0.27,Low Risk,92.9,Month-to-month,14
4090-KPJIP,0.27,Low Risk,74.95,Month-to-month,3
9600-UDOPK,0.27,Low Risk,94.05,Month-to-month,30
8535-SFUTN,0.27,Low Risk,106.45,Month-to-month,61
2207-QPJED,0.27,Low Risk,90.0,Month-to-month,37
7537-RBWEA,0.27,Low Risk,25.15,Month-to-month,1
1410-RSCMR,0.27,Low Risk,71.35,Month-to-month,7
9121-PHQSR,0.27,Low Risk,85.05,Month-to-month,16
1689-YQBYY,0.27,Low Risk,76.6,Month-to-month,12
2869-ADAWR,0.27,Low Risk,89.3,Month-to-month,45
4884-ZTHVF,0.27,Low Risk,87.1,Month-to-month,8
0928-JMXNP,0.27,Low Risk,29.9,Month-to-month,4
1384-RCUXW,0.27,Low Risk,80.55,Month-to-month,16
8950-MTZNV,0.27,Low Risk,44.95,Month-to-month,1
1173-XZPYF,0.27,Low Risk,89.2,Month-to-month,11
0021-IKXGC,0.27,Low Risk,72.1,Month-to-month,1
9895-VFOXH,0.27,Low Risk,24.4,Month-to-month,1
6844-DZKRF,0.27,Low Risk,50.2,Month-to-month,2
4633-MKHYU,0.27,Low Risk,88.4,Month-to-month,9
0840-DFEZH,0.27,Low Risk,75.35,Month-to-month,7
2103-ZRXFN,0.27,Low Risk,50.75,Month-to-month,1
8313-NDOIA,0.27,Low Risk,104.15,Month-to-month,24
7206-PQBBZ,0.27,Low Risk,70.2,Month-to-month,11
4683-WYDOU,0.27,Low Risk,107.6,Two year,62
3411-WLRSQ,0.27,Low Risk,74.6,Month-to-month,3
3541-ZNUHK,0.27,Low Risk,85.1,Month-to-month,55
4869-EPIUS,0.27,Low Risk,80.9,One year,56
7365-BVCJH,0.27,Low Risk,24.4,Month-to-month,1
9975-SKRNR,0.27,Low Risk,18.9,Month-to-month,1
4123-FCVCB,0.27,Low Risk,75.85,One year,12
0870-VEMYL,0.27,Low Risk,53.85,Month-to-month,5
2957-JIRMN,0.27,Low Risk,84.45,One year,62
2235-DWLJU,0.26,Low Risk,44.4,Month-to-month,6
6400-BWQKW,0.26,Low Risk,79.05,Month-to-month,6
2810-FTLEM,0.26,Low Risk,50.15,Month-to-month,16
7852-LECYP,0.26,Low Risk,93.8,Month-to-month,13
6143-JQKEA,0.26,Low Risk,45.8,Month-to-month,10
1816-FLZDK,0.26,Low Risk,29.15,Month-to-month,1
7321-VGNKU,0.26,Low Risk,70.35,Month-to-month,2
2674-MIAHT,0.26,Low Risk,80.3,Month-to-month,4
6918-UMQCG,0.26,Low Risk,80.2,Month-to-month,5
3005-TYFRD,0.26,Low Risk,103.65,Month-to-month,55
3194-ORPIK,0.26,Low Risk,84.4,Month-to-month,50
6242-MBHPK,0.26,Low Risk,95.1,Month-to-month,23
4765-OXPPD,0.26,Low Risk,65.0,Month-to-month,9
2233-FAGXV,0.26,Low Risk,24.3,Month-to-month,5
7363-QTBIW,0.26,Low Risk,79.75,Month-to-month,9
5935-FCCNB,0.26,Low Risk,94.2,Month-to-month,17
2038-OEQZH,0.26,Low Risk,86.05,Month-to-month,4
4815-GBTCD,0.26,Low Risk,25.15,Month-to-month,4
8709-KRDVL,0.26,Low Risk,100.0,Month-to-month,33
4236-UJPWO,0.26,Low Risk,24.5,Month-to-month,2
4450-DLLMH,0.26,Low Risk,71.3,Month-to-month,2
4546-FOKWR,0.26,Low Risk,74.75,Month-to-month,16
4660-IRIBM,0.26,Low Risk,87.9,Month-to-month,18
2806-MLNTI,0.26,Low Risk,105.1,One year,52
3815-SLMEF,0.26,Low Risk,34.25,Month-to-month,3
7241-AJHFS,0.26,Low Risk,87.65,Month-to-month,32
0516-WJVXC,0.26,Low Risk,54.2,Month-to-month,5
2460-NGXBJ,0.26,Low Risk,75.2,Month-to-month,11
5649-VUKMC,0.26,Low Risk,95.5,One year,12
4059-IIEBK,0.26,Low Risk,78.55,Month-to-month,7
9919-KNPOO,0.25,Low Risk,94.3,Month-to-month,21
7000-WCEVQ,0.25,Low Risk,61.6,Month-to-month,20
3050-GBUSH,0.25,Low Risk,34.8,Month-to-month,3
9058-MJLZC,0.25,Low Risk,94.6,Month-to-month,24
2832-SCUCO,0.25,Low Risk,19.9,Month-to-month,2
6907-FLBER,0.25,Low Risk,54.3,Month-to-month,1
5032-MIYKT,0.25,Low Risk,70.7,Month-to-month,1
7133-VBDCG,0.25,Low Risk,79.85,Month-to-month,25
0786-IVLAW,0.25,Low Risk,108.1,One year,66
8903-WMRNW,0.25,Low Risk,101.75,Month-to-month,15
5334-JLAXU,0.25,Low Risk,94.1,Month-to-month,60
6572-ADKRS,0.25,Low Risk,74.8,Month-to-month,46
5091-HFAZW,0.25,Low Risk,91.15,Month-to-month,2
3422-GALYP,0.25,Low Risk,79.45,Month-to-month,2
4727-MCYZG,0.25,Low Risk,55.55,Month-to-month,1
5294-DMSFH,0.25,Low Risk,87.8,Month-to-month,29
4223-WOZCM,0.25,Low Risk,49.95,Month-to-month,2
4781-ZXYGU,0.25,Low Risk,20.15,Month-to-month,1
4879-GZLFH,0.25,Low Risk,92.15,Month-to-month,42
0639-TSIQW,0.25,Low Risk,102.95,Month-to-month,67
6860-YRJZP,0.25,Low Risk,74.05,Month-to-month,9
4238-JSSWH,0.25,Low Risk,102.05,Month-to-month,35
9754-CLVZW,0.25,Low Risk,38.85,Month-to-month,26
9572-WUKSB,0.25,Low Risk,29.9,Month-to-month,3
4816-OKWNX,0.25,Low Risk,103.4,One year,50
5136-GFPMB,0.25,Low Risk,89.4,Month-to-month,54
1428-IEDPR,0.25,Low Risk,109.3,Two year,52
5498-TXHLF,0.25,Low Risk,87.45,Month-to-month,34
4001-TSBTV,0.25,Low Risk,91.55,Month-to-month,58
3588-WSTTJ,0.25,Low Risk,99.05,Month-to-month,35
2209-XADXF,0.25,Low Risk,25.25,Month-to-month,1
2800-QQUSO,0.25,Low Risk,100.3,Month-to-month,42
0141-YEAYS,0.25,Low Risk,86.45,Month-to-month,27
5161-XEUVX,0.25,Low Risk,94.3,Two year,37
2186-QZEYA,0.25,Low Risk,58.55,Month-to-month,29
0722-SVSFK,0.25,Low Risk,100.4,Month-to-month,7
5399-ZIMKF,0.25,Low Risk,74.65,Month-to-month,5
0988-JRWWP,0.25,Low Risk,54.2,Month-to-month,3
5553-AOINX,0.25,Low Risk,104.9,One year,66
4395-PZMSN,0.25,Low Risk,85.55,Month-to-month,5
2831-EBWRN,0.25,Low Risk,45.9,Month-to-month,4
4566-NECEV,0.25,Low Risk,96.55,Month-to-month,5
5339-PXDVH,0.25,Low Risk,90.65,Month-to-month,4
7516-GMHUV,0.25,Low Risk,105.05,Two year,50
2862-PFNIK,0.25,Low Risk,24.7,Month-to-month,1
5947-SGKCL,0.25,Low Risk,105.35,Month-to-month,15
8617-ENBDS,0.25,Low Risk,73.6,Month-to-month,3
6633-SYEUS,0.25,Low Risk,83.2,Month-to-month,23
7310-EGVHZ,0.2413,Low Risk,20.2,Month-to-month,1
7569-NMZYQ,0.24,Low Risk,118.75,Two year,72
0365-BZUWY,0.24,Low Risk,102.55,Month-to-month,17
2187-PKZAY,0.24,Low Risk,79.95,Month-to-month,12
1552-AAGRX,0.24,Low Risk,106.4,Month-to-month,30
5302-BDJNT,0.24,Low Risk,95.5,Month-to-month,35
0927-CNGRH,0.24,Low Risk,19.55,Month-to-month,1
3374-TTZTK,0.24,Low Risk,106.3,Two year,52
0310-MVLET,0.24,Low Risk,99.15,Month-to-month,61
1751-NCDLI,0.24,Low Risk,98.85,Month-to-month,46
0644-OQMDK,0.24,Low Risk,70.65,Month-to-month,4
1728-CXQBE,0.24,Low Risk,94.25,Month-to-month,64
7682-AZNDK,0.24,Low Risk,89.85,Month-to-month,34
4075-WKNIU,0.24,Low Risk,73.35,Two year,0
0396-YCHWO,0.24,Low Risk,95.4,Month-to-month,36
4374-YMUSQ,0.24,Low Risk,116.25,One year,34
2479-BRAMR,0.24,Low Risk,83.75,Month-to-month,41
0929-PECLO,0.24,Low Risk,89.6,Month-to-month,63
9290-SHCMB,0.24,Low Risk,96.85,Month-to-month,13
0096-BXERS,0.24,Low Risk,50.35,Month-to-month,6
4468-YDOVK,0.24,Low Risk,48.65,Month-to-month,5
0958-YHXGP,0.24,Low Risk,69.9,Month-to-month,7
7821-DPRQE,0.24,Low Risk,107.7,Month-to-month,68
9036-CSKBW,0.24,Low Risk,107.45,One year,51
5692-ICXLW,0.24,Low Risk,90.7,Month-to-month,31
0530-IJVDB,0.24,Low Risk,114.6,Two year,70
5626-MGTUK,0.24,Low Risk,89.1,Month-to-month,20
0928-XUTSN,0.24,Low Risk,80.5,Month-to-month,13
6773-LQTVT,0.24,Low Risk,35.65,Month-to-month,29
2000-MPKCA,0.24,Low Risk,107.75,One year,58
5663-QBGIS,0.24,Low Risk,98.35,Two year,72
0899-LIIBW,0.24,Low Risk,100.85,Month-to-month,34
3688-FTHLT,0.24,Low Risk,63.05,Month-to-month,16
1355-KUSBG,0.24,Low Risk,48.8,Month-to-month,7
7808-DVWEP,0.24,Low Risk,20.0,Month-to-month,3
6559-PDZLR,0.24,Low Risk,98.65,Month-to-month,26
4195-NZGTA,0.24,Low Risk,25.25,Month-to-month,1
2107-FBPTK,0.24,Low Risk,104.1,Month-to-month,30
0187-WZNAB,0.24,Low Risk,74.4,Month-to-month,27
2081-KJSQF,0.2362,Low Risk,20.25,Month-to-month,1
5066-GFJMM,0.2333,Low Risk,19.9,Month-to-month,3
3413-BMNZE,0.23,Low Risk,45.25,Month-to-month,1
8309-IEYJD,0.23,Low Risk,70.6,Month-to-month,1
7018-WBJNK,0.23,Low Risk,78.3,Month-to-month,13
1202-KKGFU,0.23,Low Risk,54.2,Month-to-month,12
5999-LCXAO,0.23,Low Risk,29.9,Month-to-month,1
9708-HPXWZ,0.23,Low Risk,45.4,Month-to-month,5
0999-QXNSA,0.23,Low Risk,45.75,Month-to-month,7
7878-JGDKK,0.23,Low Risk,44.55,Month-to-month,4
8150-QUDFX,0.23,Low Risk,19.85,Month-to-month,2
3665-JATSN,0.23,Low Risk,39.7,Month-to-month,19
5956-YHHRX,0.23,Low Risk,104.35,Month-to-month,21
6576-FBXOJ,0.23,Low Risk,54.6,One year,17
7392-YYPYJ,0.23,Low Risk,100.65,Month-to-month,22
6410-LEFEN,0.23,Low Risk,45.15,Month-to-month,9
0420-HLGXF,0.23,Low Risk,99.75,Month-to-month,39
2665-NPTGL,0.23,Low Risk,98.1,Month-to-month,26
2122-YWVYA,0.23,Low Risk,75.4,Month-to-month,18
0212-ISBBF,0.23,Low Risk,50.35,Month-to-month,22
6158-HDPXZ,0.23,Low Risk,25.35,Month-to-month,1
4811-JBUVU,0.23,Low Risk,89.9,Month-to-month,30
4536-PLEQY,0.23,Low Risk,85.05,Month-to-month,12
8118-TJAFG,0.23,Low Risk,101.5,Month-to-month,9
0282-NVSJS,0.23,Low Risk,29.3,Month-to-month,12
6048-QBXKL,0.23,Low Risk,56.55,Month-to-month,2
8388-FYNPZ,0.23,Low Risk,56.75,Month-to-month,4
4778-IZARL,0.23,Low Risk,110.1,Two year,63
7718-RXDGG,0.23,Low Risk,68.6,Month-to-month,15
1016-DJTSV,0.23,Low Risk,69.7,Month-to-month,8
9995-HOTOH,0.23,Low Risk,59.0,Two year,63
4115-NZRKS,0.23,Low Risk,89.15,Month-to-month,7
5382-SOYZL,0.23,Low Risk,95.1,Month-to-month,22
9093-FPDLG,0.23,Low Risk,94.2,Month-to-month,11
0537-QYZZN,0.23,Low Risk,79.85,Month-to-month,24
5233-AOZUF,0.23,Low Risk,74.95,Month-to-month,29
2720-FVBQP,0.23,Low Risk,48.95,Month-to-month,6
5175-WLYXL,0.23,Low Risk,78.85,Month-to-month,22
2937-FTHUR,0.23,Low Risk,64.8,Month-to-month,18
6745-JEFZB,0.23,Low Risk,91.5,Month-to-month,35
1452-KIOVK,0.23,Low Risk,89.1,Month-to-month,22
5168-MSWXT,0.23,Low Risk,94.75,Month-to-month,8
9705-IOVQQ,0.23,Low Risk,99.0,One year,61
3723-BFBGR,0.23,Low Risk,54.8,Month-to-month,24
1074-AMIOH,0.23,Low Risk,108.25,Month-to-month,53
5287-QWLKY,0.23,Low Risk,105.1,Month-to-month,71
4789-KWMXN,0.23,Low Risk,110.85,One year,47
2812-SFXMJ,0.23,Low Risk,20.05,Month-to-month,1
5968-VXZLG,0.23,Low Risk,46.6,Month-to-month,2
1261-FWTTE,0.23,Low Risk,34.65,Month-to-month,23
5215-LNLDJ,0.23,Low Risk,24.7,Month-to-month,7
6705-LXORM,0.23,Low Risk,70.05,Month-to-month,5
6185-TASNN,0.23,Low Risk,46.3,Month-to-month,1
1724-IQWNM,0.23,Low Risk,19.3,Month-to-month,1
2542-HYGIQ,0.2233,Low Risk,19.95,Month-to-month,1
0887-WBJVH,0.22,Low Risk,93.45,One year,53
3808-HFKDE,0.22,Low Risk,44.35,Month-to-month,20
6284-KMNUF,0.22,Low Risk,98.0,One year,56
3620-MWJNE,0.22,Low Risk,54.45,Month-to-month,2
2080-CAZNM,0.22,Low Risk,104.4,Month-to-month,41
0668-OGMHD,0.22,Low Risk,28.5,Month-to-month,21
6818-WOBHJ,0.22,Low Risk,89.6,Month-to-month,68
8378-LKJAF,0.22,Low Risk,101.15,Month-to-month,38
8980-WQFWL,0.22,Low Risk,62.1,Month-to-month,35
3018-TFTSU,0.22,Low Risk,81.7,Month-to-month,12
1910-FMXJM,0.22,Low Risk,80.4,Month-to-month,36
4690-PKDQG,0.22,Low Risk,95.55,Month-to-month,42
5195-KPUNQ,0.22,Low Risk,96.75,One year,53
2731-GJRDG,0.22,Low Risk,109.55,One year,32
5652-MSDEY,0.22,Low Risk,75.75,Month-to-month,10
4116-TZAQJ,0.22,Low Risk,74.25,Month-to-month,9
2371-JQHZZ,0.22,Low Risk,93.0,Month-to-month,24
8325-QRPZR,0.22,Low Risk,75.15,Month-to-month,7
0491-KAPQG,0.22,Low Risk,73.7,Month-to-month,21
4488-KQFDT,0.22,Low Risk,103.95,One year,61
7460-ITWWP,0.22,Low Risk,86.1,Month-to-month,45
6990-YNRIO,0.22,Low Risk,108.65,Two year,65
6817-WTYHE,0.22,Low Risk,44.9,Month-to-month,2
7394-LWLYN,0.22,Low Risk,70.15,Month-to-month,2
0856-NAOES,0.22,Low Risk,60.9,Month-to-month,6
7036-TYDEC,0.22,Low Risk,104.0,Two year,69
8819-IMISP,0.22,Low Risk,80.45,Month-to-month,31
8623-ULFNQ,0.22,Low Risk,66.05,Month-to-month,26
4828-FAZPK,0.22,Low Risk,79.95,Month-to-month,16
4301-VVZKA,0.22,Low Risk,75.4,Month-to-month,16
7315-WYOAW,0.22,Low Risk,100.75,Month-to-month,13
0356-ERHVT,0.22,Low Risk,45.9,Month-to-month,11
8970-ANWXO,0.22,Low Risk,73.75,One year,23
6234-PFPXL,0.22,Low Risk,95.9,Month-to-month,22
0187-QSXOE,0.22,Low Risk,89.0,Month-to-month,7
0221-WMXNQ,0.22,Low Risk,75.35,Month-to-month,4
5760-IFJOZ,0.22,Low Risk,107.95,Month-to-month,3
3466-WAESX,0.22,Low Risk,69.1,Month-to-month,16
7923-IYJWY,0.22,Low Risk,116.1,Two year,67
6734-GMPVK,0.22,Low Risk,105.3,Month-to-month,5
5371-VYLSX,0.22,Low Risk,83.4,Month-to-month,50
8645-KWHJO,0.22,Low Risk,55.0,Month-to-month,14
3694-DELSO,0.22,Low Risk,38.55,Month-to-month,4
2439-LYPMQ,0.22,Low Risk,102.6,Month-to-month,38
1960-UYCNN,0.22,Low Risk,95.25,Month-to-month,10
9374-YOLBJ,0.22,Low Risk,19.25,Month-to-month,1
1899-VXWXM,0.22,Low Risk,106.1,One year,48
2480-JZOSN,0.2133,Low Risk,20.65,Month-to-month,1
0114-PEGZZ,0.21,Low Risk,107.55,Month-to-month,33
2519-LBNQL,0.21,Low Risk,104.35,One year,60
8905-IAZPF,0.21,Low Risk,95.65,One year,69
9743-DQKQW,0.21,Low Risk,25.1,Month-to-month,3
6435-SRWBJ,0.21,Low Risk,82.75,Month-to-month,5
8082-GHXOP,0.21,Low Risk,44.0,Month-to-month,13
7356-IWLFW,0.21,Low Risk,80.0,Month-to-month,46
6080-TCMYC,0.21,Low Risk,81.2,Month-to-month,40
9214-EKVXR,0.21,Low Risk,44.0,Month-to-month,1
6180-YBIQI,0.21,Low Risk,24.3,Month-to-month,5
2637-FKFSY,0.21,Low Risk,46.1,Month-to-month,3
2573-GYRUU,0.21,Low Risk,91.05,Month-to-month,48
5995-SNNEW,0.21,Low Risk,104.45,Month-to-month,23
3427-GGZZI,0.21,Low Risk,89.1,Month-to-month,19
8875-AKBYH,0.21,Low Risk,84.35,Month-to-month,20
9773-PEQBZ,0.21,Low Risk,79.85,Month-to-month,10
3453-RTHJQ,0.21,Low Risk,69.1,Month-to-month,6
0052-DCKON,0.21,Low Risk,115.8,One year,66
4948-WBBKL,0.21,Low Risk,74.9,Month-to-month,36
6519-CFDBX,0.21,Low Risk,45.4,Month-to-month,2
2070-XYMFH,0.21,Low Risk,79.35,Month-to-month,23
3452-GWUIN,0.21,Low Risk,94.95,Month-to-month,19
7748-UMTRK,0.21,Low Risk,101.3,Month-to-month,30
3995-WFCSM,0.21,Low Risk,60.85,Month-to-month,2
4826-TZEVA,0.21,Low Risk,74.8,Month-to-month,40
5937-EORGB,0.21,Low Risk,96.5,Month-to-month,15
0374-IOEGQ,0.21,Low Risk,44.6,Month-to-month,3
3278-FSIXX,0.21,Low Risk,45.25,Month-to-month,2
2903-YYTBW,0.21,Low Risk,44.55,Month-to-month,1
6856-RAURS,0.21,Low Risk,74.9,Month-to-month,2
3234-VKACU,0.21,Low Risk,70.3,Month-to-month,2
9912-OMZDS,0.21,Low Risk,106.15,One year,59
6563-VNPMN,0.21,Low Risk,85.7,Month-to-month,45
9529-OFXHY,0.21,Low Risk,87.75,Month-to-month,15
3420-ZDBMA,0.21,Low Risk,71.45,Month-to-month,5
3316-UWXUY,0.21,Low Risk,93.5,Month-to-month,50
9659-QEQSY,0.21,Low Risk,115.65,Month-to-month,45
1360-RCYRT,0.21,Low Risk,30.35,Month-to-month,23
2750-BJLSB,0.21,Low Risk,103.7,One year,47
7901-TBKJX,0.21,Low Risk,101.05,Month-to-month,56
8189-HBVRW,0.21,Low Risk,90.8,Month-to-month,53
3717-OEAUQ,0.21,Low Risk,70.7,Month-to-month,2
2585-KTFRE,0.21,Low Risk,70.45,Month-to-month,1
7554-AKDQF,0.21,Low Risk,45.65,Month-to-month,6
5325-UWTWJ,0.21,Low Risk,90.55,Month-to-month,31
6439-LAJXL,0.21,Low Risk,68.95,Month-to-month,9
5982-FPVQN,0.21,Low Risk,95.15,Month-to-month,37
7562-UXTPG,0.21,Low Risk,70.15,Month-to-month,13
2308-STERM,0.21,Low Risk,19.4,Month-to-month,2
8035-PWSEV,0.21,Low Risk,89.25,Month-to-month,6
6362-QHAFM,0.21,Low Risk,108.3,One year,42
6537-QLGEX,0.2,Low Risk,38.9,Month-to-month,16
9927-DSWDF,0.2,Low Risk,104.6,Month-to-month,22
4840-ORQXB,0.2,Low Risk,104.75,Month-to-month,56
0670-ANMUU,0.2,Low Risk,97.65,One year,71
3748-FVMZZ,0.2,Low Risk,40.05,Month-to-month,4
6173-GOLSU,0.2,Low Risk,94.65,Month-to-month,67
2476-YGEFM,0.2,Low Risk,76.0,Month-to-month,29
6851-WEFYX,0.2,Low Risk,100.8,Month-to-month,35
9530-EHPOH,0.2,Low Risk,53.75,Month-to-month,11
7951-VRDVK,0.2,Low Risk,85.85,One year,36
2623-DRYAM,0.2,Low Risk,101.75,One year,70
9505-SQFSW,0.2,Low Risk,40.3,Month-to-month,3
2761-XECQW,0.2,Low Risk,43.35,Month-to-month,8
9054-FOWNV,0.2,Low Risk,88.75,Month-to-month,22
7148-XZPHA,0.2,Low Risk,79.4,Month-to-month,55
6507-ZJSUR,0.2,Low Risk,90.45,Month-to-month,23
1803-BGNBD,0.2,Low Risk,54.3,Month-to-month,12
7855-DIWPO,0.2,Low Risk,68.65,Month-to-month,21
2077-MPJQO,0.2,Low Risk,75.4,Month-to-month,7
3352-ALMCK,0.2,Low Risk,102.65,Month-to-month,40
5193-QLVZB,0.2,Low Risk,104.75,Two year,63
7707-PYBBH,0.2,Low Risk,61.9,Month-to-month,40
7339-POGZN,0.2,Low Risk,50.7,Month-to-month,4
3744-ZBHON,0.2,Low Risk,20.2,Month-to-month,3
4795-WRNVT,0.2,Low Risk,65.1,Month-to-month,40
2694-CIUMO,0.2,Low Risk,79.55,Month-to-month,12
1215-VFYVK,0.2,Low Risk,48.25,Month-to-month,4
9402-ROUMJ,0.2,Low Risk,100.25,One year,67
3256-EZDBI,0.2,Low Risk,29.45,Month-to-month,51
9837-FWLCH,0.2,Low Risk,19.2,Month-to-month,12
5056-FIMPT,0.2,Low Risk,106.0,One year,43
4661-NJEUX,0.2,Low Risk,20.05,Month-to-month,1
3845-JHAMY,0.2,Low Risk,35.5,Month-to-month,16
8266-VBFQL,0.2,Low Risk,90.4,Month-to-month,4
6645-MXQJT,0.2,Low Risk,97.1,Month-to-month,2
5628-FCGYG,0.2,Low Risk,84.1,Month-to-month,21
